Review Text,Rating
"nice place stay stayed hotel milano oct 2004. room nice size pleasing decor comfortable bed, main drawbacks carpets hallway nasty no coffee makers rooms offer no free breakfast, coffee shops door street great pastries, location great, easy walking distance shopping restaurants catch cable cars, visiting business rental car, did problems getting car valet parking separate occasions, took 45 minutes time second time waiting 40 minutes decided just use public transportation, bus/trolley/cable car easy use recommend wants save parking fee,  ",1
"nice hotel close circular quay pitt street mall hotel clean quite new, room nice spacious, noise street noise minimum heart business district stayed sixth floor, breakfast buffer hotel restaurant average, plenty cafes near sit outside weekdays people watching, downside bed harder expect upscale hotel, lobby small, crowded lot people checking time morning,  ",1
"charming great value marqueen stayed marqueen aug 15-21. staff accommodating holding room night flight cancelled not charging night cancellation, received floor hotel room requested booking internet site, rooms quite large convenient kitchen came handy staying week bringing home goodies pike place market, great location seattle center events opera, 20-25 minute walk market downtown enjoyed, coming home uphill challenge warm days, monorail convenient 2 block walk did not use, walk flights stairs chore not decent shape, great value 157/night attending opera nights location n't beat, coffee shop wonderful enjoyed 10 mercer dinner just appetizers drinks opera, clean, close transportation, offers car town did n't use, rented car nights parked street blocks away save valet fee hassle wanted use car, return price,  ",1
"modern hilton good location stay area pretty regularly best hotel area fast difficult resevation week, rooms nice modern ones building lovely views, nice wlaks river views tower bridge tower london, space pretty limited hotel 4/5 star extras limited, gym, restraunt good bit priced breakfast, nicer coffee houses surrounding buildings better value, executive floors upper floors worth extra money superior rooms/view,  ",1
"not recently went sirenis resort honest bit let, not wife staff rude unhelpfull rooms ok not expect called 5 star hotel, moved 1st room poor quality, having book restauarants bit pain hard, overall bit let expect going called 5 star 3 star understand, friends staying sunscape beach no 5 mins taxi sirenis thinking going dominican stay difference cost place alot better alot friendly luxurious comforting, ps, hope n't upset booked,  ",1
"nice place, stayed night coming states bvi, small hotel 27 rooms, cutely decorated great art hotel, room 17 little small clean exception hairs used towels, great a.c. mounted fan, nice staff, great restaraunts walking distance,  ",1
"great family vacation great time, did n't renovated room satisfactory 5 day stay, beautiful views 12th floor lanai, literally right street beach, staff courteous helpful, kids 15,12,8 fun beach pool, having condo instead hotel room breakfast lunch snacks real money saver, great experience trip hawaii,  ",1
"peaceful location warm welcome girlfriend stayed long weekend, booked borgmann short walk start amsterdam half marathon taking, staff friendly helpful spoke good english, location great, backs park situated affluent area quiet, good 15 min walk edge town, tram 5 mins away.we hired bikes great amsterdam, makes easier, not sure worth night,  ",1
"great n't desk staff beds location cleanliness excellent, desk screwed simple kinkos delivery traveling companion reservation- tried assigning blame despite ability produce confirmation numbers dates, ended customer service amazingly bad, probably fine tourist travel warned business travel worst starwood property stayed,  ",0
"excellent vacation little worried resort reading various reviews left arrived excellent relaxing vacation, staff hotel tried best providied, travelling teenage daughters girlfriend wanted learn tip, sure everone gave good service received dollar trouble soon day knew names attentive need request, mind think tipped maybe 10 dollars day tell appreciated, room kept clean maids towel art placed flower petals room everyday, kept fridge stocked exactly asked everyday, resturants nice food plentiful read reviews saying food bad believe folks little picky, resort huge unless like walk alot recommend little trains travel resort, not unhappy staying resort,  ",1
